age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
45,State-gov,132145,10th,14,Widowed,Prof-specialty,Not-in-family,White,Male,0,0,11,United-States,<=50K
26,Private,294395,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
29,,48120,HS-grad,9,Divorced,Craft-repair,Husband,White,Male,0,0,38,United-States,<=50K
38,Private,180725,9th,14,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,>50K
34,Private,255004,Bachelors,16,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,1721,40,United-States,<=50K
37,Private,116531,10th,12,Divorced,Adm-clerical,Own-child,White,Female,0,0,56,United-States,>50K
34,Private,133616,HS-grad,13,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
24,Private,120243,Bachelors,9,Never-married,,Husband,White,Male,0,0,40,United-States,<=50K
33,Local-gov,352277,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,3103,0,45,United-States,>50K
32,Local-gov,119272,9th,4,Never-married,Exec-managerial,Wife,White,Female,0,1628,40,United-States,<=50K
33,Private,170983,Bachelors,11,Divorced,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
33,Private,153516,HS-grad,9,Married-civ-spouse,Craft-repair,Unmarried,White,Female,0,0,72,United-States,>50K
22,Private,67198,HS-grad,10,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
28,Private,252292,Some-college,9,Married-civ-spouse,Other-service,Not-in-family,Black,Male,0,0,30,United-States,>50K
54,Private,157391,11th,8,Never-married,Adm-clerical,Husband,White,Male,6497,0,50,United-States,<=50K
66,,314347,HS-grad,9,Married-civ-spouse,,Husband,Black,Male,0,0,40,United-States,<=50K
24,Private,108551,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
38,Private,295525,Some-college,10,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,40,United-States,>50K
54,Private,34887,Some-college,10,Never-married,Handlers-cleaners,Husband,Black,Female,0,0,40,United-States,>50K
57,Self-emp-not-inc,300275,HS-grad,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,38,United-States,>50K
52,Private,192384,9th,13,Married-spouse-absent,Farming-fishing,Not-in-family,White,Female,0,0,60,United-States,<=50K
20,Self-emp-inc,341204,Some-college,10,Never-married,Other-service,Husband,White,Female,0,0,60,United-States,<=50K
39,Private,415520,HS-grad,9,Separated,Prof-specialty,Husband,Black,Female,0,0,55,United-States,<=50K
54,Self-emp-not-inc,160456,HS-grad,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
45,State-gov,37718,HS-grad,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,27,United-States,>50K
20,Private,227065,Assoc-voc,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
24,Federal-gov,182189,Prof-school,13,Married-civ-spouse,Other-service,Own-child,White,Male,0,0,35,Mexico,<=50K
34,Private,216411,HS-grad,13,Widowed,Protective-serv,Husband,White,Male,3908,0,25,United-States,<=50K
45,Self-emp-not-inc,108551,Bachelors,10,Never-married,Adm-clerical,Husband,White,Male,2062,0,50,United-States,<=50K
78,Self-emp-not-inc,336969,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
22,Private,33975,HS-grad,9,Divorced,Craft-repair,Husband,White,Male,0,2415,40,United-States,<=50K
32,Self-emp-not-inc,190610,HS-grad,9,Never-married,Sales,Husband,White,Female,0,0,15,United-States,>50K
76,Self-emp-inc,276247,11th,9,Separated,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
39,State-gov,308239,HS-grad,12,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,36,United-States,<=50K
57,,30509,Some-college,9,Never-married,Adm-clerical,Husband,White,Male,1055,0,35,United-States,>50K
44,Private,223277,Bachelors,9,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,0,0,53,United-States,<=50K
23,Private,394484,Bachelors,9,Never-married,Other-service,Wife,White,Female,0,0,43,United-States,<=50K
31,,212856,Some-college,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,40,,<=50K
47,Self-emp-not-inc,36397,Some-college,14,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
36,Private,346478,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,2415,45,United-States,>50K
35,Private,211450,Bachelors,10,Never-married,Craft-repair,Own-child,White,Male,0,0,23,United-States,<=50K
18,Private,288229,7th-8th,10,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,70,United-States,>50K
23,Private,107231,Some-college,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
20,Private,159929,HS-grad,10,Never-married,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,48,,<=50K
24,Private,210464,HS-grad,15,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
35,Private,182541,Assoc-voc,13,Never-married,Adm-clerical,Husband,White,Male,0,0,20,United-States,>50K
22,Private,128777,10th,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
31,Private,251196,HS-grad,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
51,Private,142712,Bachelors,10,Never-married,Adm-clerical,Husband,White,Male,0,0,35,United-States,<=50K
51,,228772,HS-grad,13,Divorced,Adm-clerical,Other-relative,White,Male,0,0,40,United-States,>50K
18,Local-gov,205479,HS-grad,10,Never-married,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
38,Private,201763,Some-college,7,Never-married,Sales,Husband,White,Female,0,0,50,United-States,<=50K
33,Private,186308,9th,14,Never-married,Craft-repair,Wife,White,Female,0,0,40,United-States,<=50K
46,Private,322143,Masters,14,Divorced,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
76,Self-emp-inc,119033,HS-grad,10,Never-married,Sales,Husband,White,Male,0,0,60,United-States,<=50K
21,Private,123429,Bachelors,16,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
19,Self-emp-not-inc,133454,Bachelors,9,Divorced,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
34,Local-gov,178383,10th,9,Divorced,Adm-clerical,Husband,White,Female,0,0,40,United-States,<=50K
65,Private,203628,Assoc-voc,10,Never-married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,124963,HS-grad,10,Widowed,Prof-specialty,Husband,White,Female,0,0,40,United-States,<=50K
23,Self-emp-not-inc,95128,Bachelors,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K
24,Private,45564,Masters,9,Married-civ-spouse,Prof-specialty,Own-child,White,Male,99999,0,40,United-States,<=50K
43,State-gov,210875,Some-college,10,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0,0,35,United-States,<=50K
17,Private,309055,Bachelors,5,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
18,Private,162632,Bachelors,13,Never-married,Adm-clerical,Unmarried,White,Male,0,0,45,United-States,>50K
44,Private,302679,Assoc-voc,14,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
64,Private,91534,Bachelors,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
67,Local-gov,102690,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,United-States,<=50K
59,Private,49893,Assoc-voc,14,Married-civ-spouse,Adm-clerical,Unmarried,Black,Male,5178,0,40,United-States,<=50K
32,Private,89667,Bachelors,6,Never-married,Sales,Own-child,White,Male,0,0,30,United-States,<=50K
62,,169717,10th,7,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
52,Local-gov,37646,HS-grad,9,Divorced,Sales,Husband,White,Male,0,0,50,United-States,<=50K
19,Private,110142,Some-college,9,Never-married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
37,Private,160724,Bachelors,11,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,7688,0,40,United-States,<=50K
28,Private,101593,Masters,9,Never-married,Handlers-cleaners,Husband,White,Male,0,2754,35,United-States,>50K
55,Private,83542,HS-grad,10,Never-married,,Husband,Black,Female,0,0,36,United-States,>50K
32,Private,180779,9th,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,<=50K
34,Self-emp-not-inc,165115,Some-college,9,Widowed,Prof-specialty,Husband,White,Male,0,0,40,,<=50K
46,Private,243493,HS-grad,4,Never-married,Exec-managerial,Husband,White,Male,0,0,55,United-States,<=50K
36,Local-gov,39222,Doctorate,7,Divorced,Other-service,Not-in-family,White,Female,0,2205,55,United-States,<=50K
25,Private,164519,Assoc-voc,10,Married-civ-spouse,Transport-moving,Own-child,Black,Male,0,0,65,United-States,<=50K
38,Private,179088,HS-grad,9,Never-married,,Not-in-family,Black,Female,0,0,40,United-States,<=50K
46,Private,198841,HS-grad,13,Married-civ-spouse,Sales,Not-in-family,White,Male,0,1977,20,United-States,<=50K
38,Local-gov,164488,HS-grad,10,Never-married,Farming-fishing,Not-in-family,Black,Male,0,0,50,United-States,<=50K
60,Private,85109,Assoc-acdm,7,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
64,Private,272778,HS-grad,9,Separated,Prof-specialty,Husband,White,Female,0,0,32,United-States,<=50K
63,,186946,HS-grad,10,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,0,0,20,,<=50K
28,,71388,HS-grad,10,Separated,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K
22,Private,29702,Some-college,9,Never-married,,Husband,White,Male,1055,0,40,United-States,<=50K
43,State-gov,227232,Assoc-voc,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
50,Private,184428,Some-college,9,Never-married,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
45,Private,189777,Some-college,11,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,>50K
48,Private,146949,Bachelors,4,Divorced,Other-service,Husband,White,Female,0,0,45,United-States,<=50K
19,Self-emp-not-inc,65876,HS-grad,13,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,>50K
24,,72506,Some-college,9,Never-married,Prof-specialty,Husband,White,Male,594,0,30,United-States,<=50K
27,Self-emp-not-inc,197189,Some-college,10,Never-married,Prof-specialty,Wife,White,Male,0,0,45,United-States,<=50K
58,Private,209790,HS-grad,13,Widowed,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
48,Self-emp-not-inc,113866,Some-college,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,38,United-States,<=50K
45,Private,383269,HS-grad,9,Widowed,Tech-support,Unmarried,White,Female,0,0,56,United-States,<=50K
58,Private,130620,HS-grad,14,Never-married,Exec-managerial,Husband,White,Female,0,0,56,United-States,<=50K
61,,143385,Bachelors,9,Married-civ-spouse,,Not-in-family,White,Male,0,0,48,United-States,<=50K
30,Private,311376,Bachelors,9,Married-civ-spouse,Prof-specialty,Own-child,White,Female,0,0,40,United-States,>50K
27,Private,81145,Bachelors,13,Never-married,Other-service,Own-child,White,Male,0,0,10,United-States,<=50K
37,Private,116952,Bachelors,14,Divorced,Adm-clerical,Own-child,Black,Male,0,0,20,United-States,<=50K
26,Private,228326,HS-grad,6,Married-civ-spouse,Other-service,Unmarried,White,Male,0,0,40,United-States,<=50K
48,Private,204283,Some-college,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,16,United-States,<=50K
42,Private,115831,Some-college,11,Divorced,Exec-managerial,Husband,White,Male,0,0,30,United-States,>50K
33,Federal-gov,181220,Some-college,9,Never-married,Machine-op-inspct,Wife,White,Male,0,1887,40,United-States,<=50K
19,Local-gov,246439,HS-grad,9,Separated,Adm-clerical,Husband,White,Female,0,0,40,United-States,<=50K
27,Federal-gov,28612,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K
43,,107096,5th-6th,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,20,,<=50K
49,Private,115178,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
46,,182771,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States,>50K
20,Private,150095,HS-grad,9,Never-married,Prof-specialty,Husband,White,Male,0,0,20,United-States,<=50K
39,Private,85384,Some-college,4,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,25,United-States,<=50K
36,Local-gov,350162,HS-grad,10,Never-married,Farming-fishing,Wife,White,Male,0,0,15,United-States,<=50K
36,Private,230922,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,36,United-States,<=50K
42,,173192,Bachelors,9,Never-married,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,50,United-States,<=50K
61,Private,127772,Some-college,14,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
26,Private,137421,HS-grad,9,Married-civ-spouse,Other-service,Unmarried,White,Male,0,0,40,United-States,<=50K
30,Self-emp-inc,107548,Some-college,13,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,<=50K
45,Private,242960,Some-college,7,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
27,Private,187794,HS-grad,10,Never-married,Other-service,Not-in-family,Black,Male,0,0,21,United-States,<=50K
39,,262243,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,<=50K
30,Private,269620,Assoc-voc,9,Married-civ-spouse,Tech-support,Not-in-family,White,Female,0,0,40,United-States,>50K
38,Private,188808,Prof-school,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,20,United-States,<=50K
45,Private,208899,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,51,United-States,<=50K
29,Private,344492,HS-grad,9,Married-civ-spouse,Exec-managerial,Own-child,White,Male,2964,0,40,United-States,<=50K
27,Private,232139,Bachelors,13,Never-married,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
34,Private,186078,HS-grad,13,Never-married,Sales,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,604045,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,27828,0,40,United-States,>50K
23,Private,190997,9th,14,Married-spouse-absent,Craft-repair,Unmarried,White,Male,7298,0,40,United-States,<=50K
29,Private,108185,HS-grad,7,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,4,United-States,>50K
32,,361278,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,55,United-States,>50K
31,Local-gov,171306,Some-college,3,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,<=50K
41,Private,252752,Some-college,9,Divorced,Adm-clerical,Wife,White,Male,0,0,40,United-States,<=50K
30,Private,274690,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,>50K
30,Self-emp-inc,197904,HS-grad,14,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,>50K
17,Private,113440,Some-college,10,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
20,,133373,Bachelors,10,Divorced,Adm-clerical,Husband,White,Male,2885,0,40,United-States,>50K
18,Private,243743,Some-college,9,Divorced,Exec-managerial,Husband,Black,Male,0,0,40,United-States,<=50K
26,Private,370585,Bachelors,9,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,45,United-States,<=50K
17,Private,230919,Assoc-acdm,9,Never-married,Other-service,Not-in-family,White,Male,7688,1648,40,United-States,<=50K
20,Private,513100,Bachelors,1,Separated,Exec-managerial,Own-child,White,Male,0,0,30,United-States,<=50K
23,,88879,Masters,9,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,0,0,45,United-States,<=50K
50,Private,285419,HS-grad,9,Never-married,Adm-clerical,Husband,Black,Male,0,0,40,United-States,>50K
48,Private,136405,Some-college,14,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,United-States,<=50K
59,Private,283806,Some-college,10,Never-married,Craft-repair,Husband,Black,Female,0,0,40,Mexico,<=50K
26,Private,76449,Some-college,9,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States,<=50K
50,Private,137063,7th-8th,8,Never-married,Exec-managerial,Husband,Asian-Pac-Islander,Female,0,0,28,United-States,<=50K
20,Private,334273,HS-grad,9,Never-married,Exec-managerial,Husband,White,Female,0,0,30,United-States,<=50K
18,Private,351810,HS-grad,5,Never-married,Other-service,Unmarried,White,Male,0,0,40,United-States,<=50K
20,Private,141186,Some-college,15,Married-civ-spouse,Other-service,Own-child,White,Male,0,0,35,United-States,<=50K
24,Private,192251,Masters,12,Divorced,,Unmarried,White,Male,7298,0,50,United-States,<=50K
33,Private,217994,Some-college,10,Never-married,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
44,Federal-gov,292627,HS-grad,9,Divorced,Craft-repair,Own-child,Black,Male,0,0,60,United-States,<=50K
25,Private,87643,Some-college,13,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,40,United-States,>50K
52,Private,159179,Some-college,13,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
46,Private,205707,12th,11,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,0,0,32,United-States,>50K
42,Self-emp-not-inc,93639,Some-college,15,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,30,United-States,>50K
27,Self-emp-not-inc,162869,HS-grad,9,Never-married,Exec-managerial,Husband,White,Female,5013,0,40,United-States,>50K
32,Private,198145,Assoc-voc,13,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,1741,40,United-States,<=50K
49,,189346,5th-6th,6,Married-civ-spouse,Other-service,Not-in-family,Black,Male,0,0,8,United-States,<=50K
43,Private,187046,11th,13,Never-married,Other-service,Husband,White,Male,0,0,7,United-States,<=50K
53,Private,456572,HS-grad,10,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,0,0,50,United-States,<=50K
37,Private,191411,Bachelors,9,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,0,0,45,United-States,<=50K
23,Private,213291,Some-college,13,Never-married,Prof-specialty,Husband,White,Female,0,0,16,United-States,<=50K
44,Local-gov,211360,Assoc-acdm,9,Separated,Prof-specialty,Own-child,White,Male,0,0,40,United-States,>50K
59,Private,100009,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,25,United-States,>50K
55,Private,192878,Bachelors,3,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,45,United-States,<=50K
